Order Date,Ship Date,Customer,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2021-01-13,2021-01-16,Customer_577,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,160.0,2,0.0,16.09
2021-01-13,2021-01-16,Customer_916,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,120.0,3,0.0,14.75
2021-01-13,2021-01-15,Customer_691,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,162.0,9,0.1,37.31
2021-01-13,2021-01-15,Customer_809,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,750.0,5,0.0,198.52
2021-01-13,2021-01-15,Customer_115,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Classic Namkeen 200g,360.0,9,0.0,96.29
2021-01-13,2021-01-15,Customer_434,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,95.0,5,0.05,31.24
2021-01-13,2021-01-16,Customer_826,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,48.0,3,0.2,6.18
2021-01-13,2021-01-16,Customer_589,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,144.0,4,0.1,30.79
2021-01-13,2021-01-14,Customer_197,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Masala Chips 50g,144.0,8,0.1,34.58
2021-01-13,2021-01-16,Customer_626,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,342.0,8,0.05,96.17
2021-01-13,2021-01-14,Customer_115,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,90.0,6,0.0,25.6
2021-01-14,2021-01-16,Customer_513,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,90.0,2,0.1,19.39
2021-01-14,2021-01-17,Customer_138,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mineral Water 1L,32.0,2,0.2,10.66
2021-01-14,2021-01-15,Customer_371,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Instant Noodles Pack,15.0,1,0.0,1.64
2021-01-14,2021-01-15,Customer_676,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,972.0,9,0.1,199.59
2021-01-14,2021-01-16,Customer_392,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,152.0,8,0.05,47.61
2021-01-14,2021-01-17,Customer_904,Consumer,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,162.0,9,0.1,31.77
2021-01-14,2021-01-16,Customer_443,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,243.0,6,0.1,77.71
2021-01-14,2021-01-17,Customer_683,Consumer,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,280.0,2,0.0,80.03
2021-01-14,2021-01-16,Customer_206,Corporate,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,945.0,5,0.1,215.62
2021-01-14,2021-01-16,Customer_616,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Herbal Shampoo 180ml,1080.0,9,0.0,366.46
2021-01-14,2021-01-16,Customer_852,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,595.0,7,0.0,136.59
2021-01-14,2021-01-15,Customer_315,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,213.75,3,0.05,47.62
2021-01-14,2021-01-15,Customer_679,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,640.0,8,0.0,149.92
2021-01-14,2021-01-15,Customer_748,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,324.0,9,0.2,53.91
2021-01-15,2021-01-16,Customer_494,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,405.0,9,0.1,106.84
2021-01-15,2021-01-17,Customer_553,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,192.0,6,0.2,52.59
2021-01-15,2021-01-16,Customer_323,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,250.0,5,0.0,78.2
2021-01-15,2021-01-18,Customer_848,Consumer,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,264.0,3,0.2,70.1
2021-01-15,2021-01-16,Customer_670,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,204.0,3,0.2,53.98
2021-01-15,2021-01-18,Customer_766,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,1080.0,9,0.0,291.64
2021-01-16,2021-01-18,Customer_493,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Cola 750ml,364.5,9,0.1,116.56
2021-01-16,2021-01-18,Customer_817,Consumer,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,283.5,7,0.1,28.43
2021-01-16,2021-01-18,Customer_766,Consumer,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,731.5,7,0.05,125.64
2021-01-16,2021-01-17,Customer_774,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,864.0,8,0.1,167.77
2021-01-16,2021-01-18,Customer_930,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,532.0,7,0.05,110.69
2021-01-16,2021-01-18,Customer_423,Home Office,United States,Sample City,Sample State,Central,Household,Household,Floor Cleaner 1L,672.0,6,0.2,96.39
2021-01-16,2021-01-17,Customer_121,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,120.0,6,0.0,29.47
2021-01-16,2021-01-19,Customer_384,Home Office,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,285.0,2,0.05,99.05
2021-01-16,2021-01-18,Customer_978,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,560.0,7,0.0,59.1
2021-01-16,2021-01-18,Customer_384,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,532.0,7,0.05,74.34
2021-01-16,2021-01-17,Customer_256,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,648.0,9,0.1,150.18
2021-01-17,2021-01-20,Customer_948,Corporate,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,152.0,4,0.05,20.19
2021-01-17,2021-01-20,Customer_183,Corporate,United States,Sample City,Sample State,West,Personal Care,Personal Care,Hand Sanitizer 100ml,225.0,5,0.1,46.11
2021-01-17,2021-01-19,Customer_991,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Dark Chocolate Bar,360.0,5,0.1,64.08
2021-01-17,2021-01-19,Customer_370,Home Office,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,504.0,3,0.2,159.78
2021-01-17,2021-01-20,Customer_126,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,1350.0,9,0.0,165.77
2021-01-17,2021-01-18,Customer_635,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,252.0,7,0.1,75.4
2021-01-17,2021-01-18,Customer_993,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,684.0,9,0.05,88.46
2021-01-17,2021-01-19,Customer_600,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,612.0,9,0.2,71.02
2021-01-17,2021-01-18,Customer_171,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,288.0,8,0.1,99.67
2021-01-17,2021-01-19,Customer_643,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,76.0,2,0.05,26.12
2021-01-17,2021-01-20,Customer_313,Home Office,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,88.0,1,0.2,25.96
2021-01-17,2021-01-20,Customer_691,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Green Tea Box,120.0,1,0.2,41.6
2021-01-17,2021-01-19,Customer_964,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,340.0,4,0.0,81.57
2021-01-17,2021-01-18,Customer_215,Corporate,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,180.0,9,0.0,21.71
2021-01-17,2021-01-19,Customer_221,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Mango Juice 1L,161.5,2,0.05,39.06
2021-01-17,2021-01-20,Customer_416,Home Office,United States,Sample City,Sample State,East,Household,Household,Laundry Detergent 1kg,1176.0,7,0.2,148.34
2021-01-17,2021-01-20,Customer_515,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,641.25,9,0.05,162.97
2021-01-17,2021-01-19,Customer_183,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,256.0,8,0.2,71.3
2021-01-17,2021-01-19,Customer_413,Corporate,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,1323.0,7,0.1,428.26
2021-01-17,2021-01-19,Customer_113,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Face Wash 100ml,256.5,3,0.1,59.41
2021-01-17,2021-01-18,Customer_342,Corporate,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,224.0,7,0.2,31.33
2021-01-17,2021-01-20,Customer_408,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,320.0,4,0.0,46.57
2021-01-17,2021-01-19,Customer_648,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Dark Chocolate Bar,152.0,2,0.05,42.53
2021-01-17,2021-01-19,Customer_306,Consumer,United States,Sample City,Sample State,South,Personal Care,Personal Care,Toothpaste 150g,202.5,3,0.1,31.42
2021-01-18,2021-01-19,Customer_615,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,225.0,5,0.1,45.89
2021-01-18,2021-01-19,Customer_519,Corporate,United States,Sample City,Sample State,West,Snacks,Snacks,Instant Noodles Pack,114.0,8,0.05,36.11
2021-01-18,2021-01-20,Customer_394,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Cola 750ml,171.0,4,0.05,42.65
2021-01-18,2021-01-19,Customer_629,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Dark Chocolate Bar,480.0,6,0.0,73.28
2021-01-18,2021-01-20,Customer_698,Corporate,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,598.5,3,0.05,166.96
2021-01-18,2021-01-20,Customer_652,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,90.0,2,0.1,18.29
2021-01-18,2021-01-20,Customer_842,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,612.0,8,0.1,116.16
2021-01-18,2021-01-21,Customer_328,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,180.0,9,0.0,35.96
2021-01-18,2021-01-19,Customer_402,Home Office,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,1344.0,8,0.2,178.37
2021-01-18,2021-01-20,Customer_704,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,213.75,3,0.05,30.45
2021-01-18,2021-01-21,Customer_612,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,450.0,9,0.0,95.56
2021-01-19,2021-01-20,Customer_404,Consumer,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,225.0,5,0.1,59.84
2021-01-19,2021-01-21,Customer_719,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,960.0,8,0.2,303.41
2021-01-19,2021-01-22,Customer_392,Corporate,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,209.0,2,0.05,23.88
2021-01-19,2021-01-20,Customer_158,Consumer,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,693.0,7,0.1,147.64
2021-01-19,2021-01-20,Customer_341,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,57.0,3,0.05,15.51
2021-01-19,2021-01-20,Customer_138,Home Office,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,150.0,2,0.0,38.97
2021-01-19,2021-01-22,Customer_483,Corporate,United States,Sample City,Sample State,South,Beverages,Beverages,Green Tea Box,270.0,2,0.1,72.01
2021-01-19,2021-01-21,Customer_440,Consumer,United States,Sample City,Sample State,West,Household,Household,Dish Wash Liquid 500ml,209.0,2,0.05,59.19
2021-01-19,2021-01-22,Customer_901,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,120.0,6,0.0,40.9
2021-01-19,2021-01-22,Customer_843,Consumer,United States,Sample City,Sample State,South,Beverages,Beverages,Mineral Water 1L,38.0,2,0.05,9.67
2021-01-19,2021-01-20,Customer_100,Home Office,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,400.0,8,0.0,108.95
2021-01-19,2021-01-21,Customer_319,Corporate,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,840.0,5,0.2,220.76
2021-01-19,2021-01-20,Customer_188,Consumer,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,216.0,6,0.1,74.37
2021-01-19,2021-01-20,Customer_201,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Herbal Shampoo 180ml,972.0,9,0.1,310.68
2021-01-19,2021-01-20,Customer_378,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Instant Noodles Pack,42.75,3,0.05,13.91
2021-01-19,2021-01-22,Customer_700,Consumer,United States,Sample City,Sample State,South,Household,Household,Dish Wash Liquid 500ml,88.0,1,0.2,15.33
2021-01-19,2021-01-20,Customer_572,Consumer,United States,Sample City,Sample State,Central,Household,Household,Laundry Detergent 1kg,1323.0,7,0.1,362.33
2021-01-19,2021-01-21,Customer_366,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,18.0,1,0.1,2.82
2021-01-19,2021-01-20,Customer_893,Corporate,United States,Sample City,Sample State,East,Beverages,Beverages,Green Tea Box,285.0,2,0.05,64.16
2021-01-19,2021-01-20,Customer_403,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Mango Juice 1L,425.0,5,0.0,78.76
2021-01-19,2021-01-22,Customer_425,Corporate,United States,Sample City,Sample State,West,Household,Household,Laundry Detergent 1kg,756.0,4,0.1,150.14
2021-01-19,2021-01-22,Customer_216,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Classic Namkeen 200g,180.0,5,0.1,37.39
2021-01-19,2021-01-20,Customer_569,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Herbal Shampoo 180ml,324.0,3,0.1,48.37
2021-01-19,2021-01-21,Customer_638,Consumer,United States,Sample City,Sample State,East,Snacks,Snacks,Classic Namkeen 200g,128.0,4,0.2,29.54
2021-01-20,2021-01-22,Customer_757,Corporate,United States,Sample City,Sample State,South,Personal Care,Personal Care,Hand Sanitizer 100ml,320.0,8,0.2,39.17
2021-01-20,2021-01-23,Customer_362,Home Office,United States,Sample City,Sample State,Central,Snacks,Snacks,Masala Chips 50g,76.0,4,0.05,9.92
2021-01-20,2021-01-23,Customer_411,Consumer,United States,Sample City,Sample State,East,Personal Care,Personal Care,Hand Sanitizer 100ml,350.0,7,0.0,51.15
2021-01-20,2021-01-22,Customer_874,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Face Wash 100ml,608.0,8,0.2,125.33
2021-01-20,2021-01-23,Customer_240,Home Office,United States,Sample City,Sample State,West,Snacks,Snacks,Masala Chips 50g,160.0,8,0.0,41.33
2021-01-20,2021-01-22,Customer_620,Home Office,United States,Sample City,Sample State,East,Beverages,Beverages,Mango Juice 1L,403.75,5,0.05,100.29
2021-01-20,2021-01-21,Customer_253,Home Office,United States,Sample City,Sample State,West,Personal Care,Personal Care,Face Wash 100ml,855.0,9,0.0,279.13
2021-01-20,2021-01-23,Customer_301,Consumer,United States,Sample City,Sample State,West,Beverages,Beverages,Cola 750ml,72.0,2,0.2,22.01
2021-01-20,2021-01-22,Customer_680,Home Office,United States,Sample City,Sample State,South,Snacks,Snacks,Classic Namkeen 200g,152.0,4,0.05,32.37
2021-01-20,2021-01-21,Customer_761,Consumer,United States,Sample City,Sample State,South,Snacks,Snacks,Masala Chips 50g,40.0,2,0.0,6.17
2021-01-20,2021-01-21,Customer_689,Consumer,United States,Sample City,Sample State,South,Household,Household,Laundry Detergent 1kg,1176.0,7,0.2,305.16
2021-01-20,2021-01-23,Customer_696,Corporate,United States,Sample City,Sample State,Central,Household,Household,Dish Wash Liquid 500ml,940.5,9,0.05,158.6
2021-01-20,2021-01-21,Customer_558,Home Office,United States,Sample City,Sample State,East,Snacks,Snacks,Dark Chocolate Bar,480.0,6,0.0,134.11
2021-01-20,2021-01-22,Customer_387,Home Office,United States,Sample City,Sample State,West,Beverages,Beverages,Green Tea Box,360.0,3,0.2,101.19
2021-01-20,2021-01-23,Customer_172,Consumer,United States,Sample City,Sample State,East,Household,Household,Dish Wash Liquid 500ml,352.0,4,0.2,91.99
2021-01-20,2021-01-21,Customer_927,Corporate,United States,Sample City,Sample State,East,Personal Care,Personal Care,Toothpaste 150g,607.5,9,0.1,71.29
2021-01-20,2021-01-22,Customer_166,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,200.0,5,0.2,64.0
2021-01-20,2021-01-23,Customer_271,Corporate,United States,Sample City,Sample State,Central,Personal Care,Personal Care,Hand Sanitizer 100ml,142.5,3,0.05,38.1
2021-01-20,2021-01-22,Customer_911,Corporate,United States,Sample City,Sample State,Central,Beverages,Beverages,Mango Juice 1L,242.25,3,0.05,51.26
2021-01-21,2021-01-23,Customer_769,Consumer,United States,Sample City,Sample State,Central,Beverages,Beverages,Cola 750ml,364.5,9,0.1,85.28
2021-01-21,2021-01-24,Customer_755,Corporate,United States,Sample City,Sample State,West,Beverages,Beverages,Mineral Water 1L,16.0,1,0.2,4.26
